,max_depth,max_features,min_samples_split,n_estimators,random_state
0.26186051296991925,3,0.3,3,60,8
0.2616027584962659,3,0.3,3,60,9
0.25397743117749694,3,0.3,3,60,10
0.2619876434830528,3,0.3,3,60,11
0.2542732481854298,3,0.3,3,60,12
0.2555605525981285,3,0.3,3,60,13
0.26245647648853154,3,0.3,3,60,14
0.2650381909852134,3,0.3,3,60,15
0.25951175869627713,3,0.3,3,60,16
0.2672154109986283,3,0.3,3,60,17
0.25423483084420495,3,0.3,3,60,18
0.2682179372119823,3,0.3,3,60,19
0.25813452709524354,3,0.3,3,60,20
0.26873552246038823,3,0.3,3,60,21
0.2638997734886265,3,0.3,3,60,22
0.26381184035298283,3,0.3,3,60,23
0.25376919611662085,3,0.3,3,60,24
0.26468730721142186,3,0.3,3,60,25
0.2549734187773384,3,0.3,3,60,26
0.2546900762595488,3,0.3,3,60,27
0.2607778977444609,3,0.3,3,60,28
0.26378653878288194,3,0.3,3,60,29
0.26049137848949505,3,0.3,3,60,30
0.25542531980242683,3,0.3,3,60,31
0.2662653277899538,3,0.3,3,60,32
0.26074811772697293,3,0.3,3,60,33
0.26391808101761316,3,0.3,3,60,34
0.2614834266690428,3,0.3,3,60,35
0.2652063379830155,3,0.3,3,60,36
0.2563656869001113,3,0.3,3,60,37
0.25749806955523946,3,0.3,3,60,38
0.26891777940749323,3,0.3,3,60,39
0.26396969529648956,3,0.3,3,60,40
0.26450479933105164,3,0.3,3,60,42
0.2550104241987954,3,0.3,3,60,43
0.25969903212136125,3,0.3,3,60,44
0.26467450267685244,3,0.3,3,60,45
0.25668091523958614,3,0.3,3,60,46
0.25941610715207347,3,0.3,3,60,47
0.264026459418135,3,0.3,3,60,48
0.25914075343315973,3,0.3,3,60,49
0.2591494500458766,3,0.3,3,60,50
0.2633843547006953,3,0.5,2,50,2
0.26184487985588106,3,0.5,2,50,4
0.2634378013509202,3,0.5,2,50,5
0.26901396706036973,3,0.5,2,50,6
0.26893804992202297,3,0.5,2,50,7
0.26525212693363853,3,0.5,2,50,9
0.26399912520521057,3,0.5,2,50,10
0.265459945343293,3,0.5,2,50,11
0.25906151042216463,3,0.5,2,50,12
0.25469368962404865,3,0.5,2,50,13
0.25454362848590356,3,0.5,2,50,15
0.26208480687016367,3,0.5,2,50,16
0.2685972872244466,3,0.5,2,50,17
0.26635458895846487,3,0.5,2,50,18
0.2581065098708536,3,0.5,2,50,20
0.2570613635247015,3,0.5,2,50,24
0.2682437877754233,3,0.5,2,50,25
0.26503151668673036,3,0.5,2,50,26
0.2646574567989809,3,0.5,2,50,27
0.2669606650761001,3,0.5,2,50,28
0.26595958790374236,3,0.5,2,50,30
0.2640642413645007,3,0.5,2,50,31
0.2650518311189426,3,0.5,2,50,32
0.25800933779605906,3,0.5,2,50,33
0.2664665017090731,3,0.5,2,50,34
0.26455886473205675,3,0.5,2,50,35
0.2570674209755165,3,0.5,2,50,36
0.26129171575535887,3,0.5,2,50,37
0.26932668759547546,3,0.5,2,50,39
0.2629828524827909,3,0.5,2,50,40
0.26512019594708625,3,0.5,2,50,41
0.2599923288667763,3,0.5,2,50,43
0.2676279302933593,3,0.5,2,50,44
0.26037049357829045,3,0.5,2,50,46
0.26814332650457645,3,0.5,2,50,47
0.2664188521593248,3,0.5,2,50,49
0.2686971490373006,3,0.5,2,50,50
0.26145876347445557,3,0.5,2,60,2
0.2689881066500798,3,0.5,2,60,3
0.2634935800595706,3,0.5,2,60,4
0.26490031260646607,3,0.5,2,60,5
0.2668972971201779,3,0.5,2,60,6
0.26967478511713155,3,0.5,2,60,7
0.26771235786318737,3,0.5,2,60,8
0.2685351401186701,3,0.5,2,60,9
0.263022315137486,3,0.5,2,60,10
0.2657227448665995,3,0.5,2,60,11
0.2584913646043073,3,0.5,2,60,12
0.25727130457209385,3,0.5,2,60,13
0.2543158286147185,3,0.5,2,60,15
0.2630750372165824,3,0.5,2,60,16
0.2664826851406124,3,0.5,2,60,17
0.26676523695746646,3,0.5,2,60,18
0.2695373624914137,3,0.5,2,60,19
0.25787665414688243,3,0.5,2,60,20
0.2687047123374196,3,0.5,2,60,23
0.2559453848794543,3,0.5,2,60,24
0.26480534556974294,3,0.5,2,60,25
0.26661832936540447,3,0.5,2,60,26
0.2633136912062825,3,0.5,2,60,27
0.26396592315625156,3,0.5,2,60,28
0.2647652223138518,3,0.5,2,60,30
0.26201507117766515,3,0.5,2,60,31
0.2645047554431666,3,0.5,2,60,32
0.25781625836334554,3,0.5,2,60,33
0.26697062022116763,3,0.5,2,60,34
0.26630801344331567,3,0.5,2,60,35
0.2609219205185905,3,0.5,2,60,36
0.2588817055775129,3,0.5,2,60,37
0.264625175223255,3,0.5,2,60,38
0.26655590374309535,3,0.5,2,60,39
0.26247579806184534,3,0.5,2,60,40
0.26813583927062157,3,0.5,2,60,41
0.2697093615479077,3,0.5,2,60,42
0.2580354746992966,3,0.5,2,60,43
0.2627772088212263,3,0.5,2,60,44
0.26209900442114,3,0.5,2,60,46
0.2634907908599688,3,0.5,2,60,47
0.2631548264573124,3,0.5,2,60,49
0.2657359579358277,3,0.5,2,60,50
0.2687190357884894,3,0.5,3,50,1
0.26242288213295845,3,0.5,3,50,2
0.2598446548536144,3,0.5,3,50,4
