,nmf__alpha,nmf__n_components,nmf__solver,rf__max_depth,rf__max_features,rf__min_samples_split,rf__n_estimators,rf__random_state
0.2694051690536139,1,5,cd,4,0.3,3,50,3
0.2685973936810391,1,5,cd,4,0.3,3,50,4
0.2624268339917745,1,5,cd,4,0.3,3,50,5
0.26525611427326673,1,5,cd,4,0.3,3,50,6
0.26561025720249365,1,5,cd,4,0.3,3,50,7
0.2688657052030045,1,5,cd,4,0.3,3,50,8
0.2664711932020463,1,5,cd,4,0.3,3,50,9
0.26522346745169667,1,5,cd,4,0.3,3,50,13
0.26291982888217696,1,5,cd,4,0.3,3,50,14
0.2677882725932646,1,5,cd,4,0.3,3,50,16
0.2606257107904137,1,5,cd,4,0.3,3,50,17
0.2658254511597408,1,5,cd,4,0.3,3,50,18
0.2574595756829617,1,5,cd,4,0.3,3,50,24
0.26655666386081234,1,5,cd,4,0.3,3,50,31
0.2672043630001793,1,5,cd,4,0.3,3,50,33
0.26294338769631204,1,5,cd,4,0.3,3,50,34
0.2677445529391372,1,5,cd,4,0.3,3,50,35
0.2640881399610939,1,5,cd,4,0.3,3,50,36
0.26944418963981664,1,5,cd,4,0.3,3,50,37
0.26844383186715665,1,5,cd,4,0.3,3,50,42
0.26624110706262605,1,5,cd,4,0.3,3,50,43
0.26551562684761415,1,5,cd,4,0.3,3,50,46
0.2641413704248752,1,5,cd,4,0.3,3,50,49
0.26862300362129804,1,5,cd,4,0.3,3,50,50
0.2570579839624366,1,5,cd,4,0.5,2,30,2
0.2615760100413033,1,5,cd,4,0.5,2,30,3
0.26809442698561814,1,5,cd,4,0.5,2,30,5
0.2591131260834197,1,5,cd,4,0.5,2,30,6
0.2616934968529603,1,5,cd,4,0.5,2,30,7
0.25327541238840223,1,5,cd,4,0.5,2,30,8
0.26208496703766465,1,5,cd,4,0.5,2,30,11
0.26076516128811,1,5,cd,4,0.5,2,30,12
0.26318564073761086,1,5,cd,4,0.5,2,30,14
0.26227840178892087,1,5,cd,4,0.5,2,30,15
0.2685648012602322,1,5,cd,4,0.5,2,30,16
0.26405929540158296,1,5,cd,4,0.5,2,30,17
0.2679229323531586,1,5,cd,4,0.5,2,30,21
0.26898466975915303,1,5,cd,4,0.5,2,30,22
0.25980688206573144,1,5,cd,4,0.5,2,30,23
0.2665559078164719,1,5,cd,4,0.5,2,30,24
0.26247405049635386,1,5,cd,4,0.5,2,30,31
0.2594357254382939,1,5,cd,4,0.5,2,30,32
0.2556213859380441,1,5,cd,4,0.5,2,30,33
0.26021237793427476,1,5,cd,4,0.5,2,30,34
0.26471461351910286,1,5,cd,4,0.5,2,30,35
0.2679168980375815,1,5,cd,4,0.5,2,30,37
0.26669643150117195,1,5,cd,4,0.5,2,30,38
0.2679570168950997,1,5,cd,4,0.5,2,30,39
0.2693248258692593,1,5,cd,4,0.5,2,30,40
0.264292801704013,1,5,cd,4,0.5,2,30,43
0.2699215519404777,1,5,cd,4,0.5,2,30,46
0.26525102739770495,1,5,cd,4,0.5,2,30,47
0.2686540240676208,1,5,cd,4,0.5,2,30,49
0.25915045761726274,1,5,cd,4,0.5,2,30,50
0.2631277206712339,1,5,cd,4,0.5,2,50,1
0.25468704709581735,1,5,cd,4,0.5,2,50,2
0.2604422873176591,1,5,cd,4,0.5,2,50,3
0.2631350176270631,1,5,cd,4,0.5,2,50,5
0.2644520995549749,1,5,cd,4,0.5,2,50,6
0.2659100442258844,1,5,cd,4,0.5,2,50,7
0.25483727416955304,1,5,cd,4,0.5,2,50,8
0.26974668644456745,1,5,cd,4,0.5,2,50,9
0.2670823198124277,1,5,cd,4,0.5,2,50,10
0.2672713598344392,1,5,cd,4,0.5,2,50,11
0.2642369230308177,1,5,cd,4,0.5,2,50,12
0.264687657917518,1,5,cd,4,0.5,2,50,13
0.26019437459603006,1,5,cd,4,0.5,2,50,14
0.2664834173950285,1,5,cd,4,0.5,2,50,15
0.2659416746189874,1,5,cd,4,0.5,2,50,16
0.25782793916089664,1,5,cd,4,0.5,2,50,17
0.2684349057442606,1,5,cd,4,0.5,2,50,18
0.26338535717430867,1,5,cd,4,0.5,2,50,22
0.26226171321133146,1,5,cd,4,0.5,2,50,23
0.26202033844085254,1,5,cd,4,0.5,2,50,24
0.26859002419797695,1,5,cd,4,0.5,2,50,25
0.26583668089610163,1,5,cd,4,0.5,2,50,28
0.26843363157545697,1,5,cd,4,0.5,2,50,29
0.2660948095629823,1,5,cd,4,0.5,2,50,30
0.2586687182546473,1,5,cd,4,0.5,2,50,31
0.2607044661070306,1,5,cd,4,0.5,2,50,32
0.25684395384317676,1,5,cd,4,0.5,2,50,33
0.2599403231188475,1,5,cd,4,0.5,2,50,34
0.262733252624841,1,5,cd,4,0.5,2,50,35
0.2642234314382846,1,5,cd,4,0.5,2,50,36
0.2690382805842266,1,5,cd,4,0.5,2,50,37
0.25983308532770055,1,5,cd,4,0.5,2,50,38
0.26733558493947857,1,5,cd,4,0.5,2,50,39
0.2671884531160827,1,5,cd,4,0.5,2,50,40
0.2698704643354464,1,5,cd,4,0.5,2,50,41
0.2688393177215606,1,5,cd,4,0.5,2,50,42
0.264737487122332,1,5,cd,4,0.5,2,50,43
0.2670800473382054,1,5,cd,4,0.5,2,50,44
0.26145805127965693,1,5,cd,4,0.5,2,50,47
0.2655557878626178,1,5,cd,4,0.5,2,50,49
0.2605816839193325,1,5,cd,4,0.5,2,50,50
0.2550331750340021,1,5,cd,4,0.5,3,30,2
0.2619401216706991,1,5,cd,4,0.5,3,30,3
0.25260845680155475,1,5,cd,4,0.5,3,30,6
0.26620832053287447,1,5,cd,4,0.5,3,30,7
0.2597963047584375,1,5,cd,4,0.5,3,30,8
0.2662087311534394,1,5,cd,4,0.5,3,30,9
0.2637964084495553,1,5,cd,4,0.5,3,30,11
0.2594808793026924,1,5,cd,4,0.5,3,30,12
0.2689530901913029,1,5,cd,4,0.5,3,30,13
0.2679278753469503,1,5,cd,4,0.5,3,30,14
0.2627183976126852,1,5,cd,4,0.5,3,30,15
0.2691109932709425,1,5,cd,4,0.5,3,30,16
0.25936148720350705,1,5,cd,4,0.5,3,30,17
0.2692657070038494,1,5,cd,4,0.5,3,30,18
0.2617962119130867,1,5,cd,4,0.5,3,30,23
0.264326236265859,1,5,cd,4,0.5,3,30,24
0.2612769727645436,1,5,cd,4,0.5,3,30,31
0.26378038770218304,1,5,cd,4,0.5,3,30,32
0.25609546731365546,1,5,cd,4,0.5,3,30,33
0.2638513479924406,1,5,cd,4,0.5,3,30,34
0.26823381970272303,1,5,cd,4,0.5,3,30,35
0.2674355643550331,1,5,cd,4,0.5,3,30,37
0.26295467872957795,1,5,cd,4,0.5,3,30,38
0.26252580111697543,1,5,cd,4,0.5,3,30,43
0.2628112669309735,1,5,cd,4,0.5,3,30,47
0.2623804820614304,1,5,cd,4,0.5,3,30,49
0.25937031349539885,1,5,cd,4,0.5,3,30,50
0.2657086298267541,1,5,cd,4,0.5,3,50,1
0.25689628099964706,1,5,cd,4,0.5,3,50,2
0.26058702380813425,1,5,cd,4,0.5,3,50,3
0.2655737739128955,1,5,cd,4,0.5,3,50,5
0.26039465512265697,1,5,cd,4,0.5,3,50,6
0.26849335759344467,1,5,cd,4,0.5,3,50,7
0.26367311324415876,1,5,cd,4,0.5,3,50,8
0.2673685086716662,1,5,cd,4,0.5,3,50,9
0.26735475108491324,1,5,cd,4,0.5,3,50,11
0.2628966554953996,1,5,cd,4,0.5,3,50,12
0.2646915468577709,1,5,cd,4,0.5,3,50,13
0.2612984036055851,1,5,cd,4,0.5,3,50,14
0.2691530366700507,1,5,cd,4,0.5,3,50,15
0.268319394580135,1,5,cd,4,0.5,3,50,16
0.256020691911752,1,5,cd,4,0.5,3,50,17
0.2640650638864737,1,5,cd,4,0.5,3,50,18
0.2636333591749822,1,5,cd,4,0.5,3,50,22
0.26392999890927193,1,5,cd,4,0.5,3,50,23
0.26371654218879254,1,5,cd,4,0.5,3,50,24
0.26853822006786815,1,5,cd,4,0.5,3,50,27
0.2662376224857577,1,5,cd,4,0.5,3,50,28
0.269358230018093,1,5,cd,4,0.5,3,50,29
0.26952379039227,1,5,cd,4,0.5,3,50,30
0.2579589643395713,1,5,cd,4,0.5,3,50,31
0.2611811455957544,1,5,cd,4,0.5,3,50,32
0.25951815811024465,1,5,cd,4,0.5,3,50,33
0.26179796704724484,1,5,cd,4,0.5,3,50,34
0.267373953469055,1,5,cd,4,0.5,3,50,35
0.2656280109615918,1,5,cd,4,0.5,3,50,36
0.2653336193017623,1,5,cd,4,0.5,3,50,37
0.2562192271168588,1,5,cd,4,0.5,3,50,38
0.26890673594351605,1,5,cd,4,0.5,3,50,39
0.26837826396160913,1,5,cd,4,0.5,3,50,42
0.26441753997789,1,5,cd,4,0.5,3,50,43
0.26699952188559456,1,5,cd,4,0.5,3,50,44
0.2594007009768015,1,5,cd,4,0.5,3,50,47
0.2642943017376061,1,5,cd,4,0.5,3,50,49
0.25885689721626703,1,5,cd,4,0.5,3,50,50
0.26197992128954994,1,5,cd,5,0.3,2,30,2
0.26953822570189845,1,5,cd,5,0.3,2,30,4
0.2687506968725861,1,5,cd,5,0.3,2,30,5
0.25420797417163654,1,5,cd,5,0.3,2,30,7
0.26490329321637845,1,5,cd,5,0.3,2,30,8
0.26281388114272114,1,5,cd,5,0.3,2,30,12
0.25636348347784726,1,5,cd,5,0.3,2,30,13
0.26231611701214275,1,5,cd,5,0.3,2,30,14
0.2532885571916544,1,5,cd,5,0.3,2,30,17
0.25956510039735164,1,5,cd,5,0.3,2,30,18
0.2698295364105136,1,5,cd,5,0.3,2,30,21
0.26414967873662903,1,5,cd,5,0.3,2,30,24
0.26958102162975583,1,5,cd,5,0.3,2,30,27
0.25895055003763356,1,5,cd,5,0.3,2,30,29
0.2683034386308437,1,5,cd,5,0.3,2,30,30
0.2686299938930959,1,5,cd,5,0.3,2,30,31
0.2680794294091287,1,5,cd,5,0.3,2,30,32
0.26690446115538086,1,5,cd,5,0.3,2,30,33
0.2513229148801656,1,5,cd,5,0.3,2,30,34
0.26262630551011895,1,5,cd,5,0.3,2,30,36
0.2671283548173009,1,5,cd,5,0.3,2,30,39
0.26028234045538334,1,5,cd,5,0.3,2,30,43
0.2636048299652724,1,5,cd,5,0.3,2,30,44
0.26941996279546426,1,5,cd,5,0.3,2,30,45
0.2668505485796288,1,5,cd,5,0.3,2,30,48
0.2584372594011291,1,5,cd,5,0.3,2,30,49
0.2657283176505353,1,5,cd,5,0.3,2,50,1
0.2619734785685589,1,5,cd,5,0.3,2,50,2
0.26901747637515966,1,5,cd,5,0.3,2,50,3
0.2668794006640883,1,5,cd,5,0.3,2,50,5
0.2686582447274691,1,5,cd,5,0.3,2,50,6
0.25769021998380354,1,5,cd,5,0.3,2,50,7
0.2593400597128104,1,5,cd,5,0.3,2,50,8
0.268536823321457,1,5,cd,5,0.3,2,50,10
0.26131126945247346,1,5,cd,5,0.3,2,50,12
0.25795326244206357,1,5,cd,5,0.3,2,50,13
0.26162373975674286,1,5,cd,5,0.3,2,50,14
0.2691222452765202,1,5,cd,5,0.3,2,50,15
0.2657625909524568,1,5,cd,5,0.3,2,50,16
0.24815980699261117,1,5,cd,5,0.3,2,50,17
0.262772297955632,1,5,cd,5,0.3,2,50,18
0.26589879119931564,1,5,cd,5,0.3,2,50,21
0.26918583209615937,1,5,cd,5,0.3,2,50,22
0.25310030701624303,1,5,cd,5,0.3,2,50,24
0.26879747805602383,1,5,cd,5,0.3,2,50,25
0.2681441983682387,1,5,cd,5,0.3,2,50,27
0.26877590762528586,1,5,cd,5,0.3,2,50,28
0.2691115102500449,1,5,cd,5,0.3,2,50,29
0.26468095944761566,1,5,cd,5,0.3,2,50,30
0.2641226322301087,1,5,cd,5,0.3,2,50,32
0.26664400673683497,1,5,cd,5,0.3,2,50,33
0.25445704260070107,1,5,cd,5,0.3,2,50,34
0.26392831912361303,1,5,cd,5,0.3,2,50,35
0.2612559399737668,1,5,cd,5,0.3,2,50,36
0.26351786371919483,1,5,cd,5,0.3,2,50,39
0.2675937805567912,1,5,cd,5,0.3,2,50,40
0.2665785042961355,1,5,cd,5,0.3,2,50,41
0.2669557077525825,1,5,cd,5,0.3,2,50,42
0.26530173363713855,1,5,cd,5,0.3,2,50,43
0.2559483732046678,1,5,cd,5,0.3,2,50,44
0.2641493664835664,1,5,cd,5,0.3,2,50,46
0.2634274850815839,1,5,cd,5,0.3,2,50,48
0.25882145010786795,1,5,cd,5,0.3,2,50,49
0.26681051825358437,1,5,cd,5,0.3,3,30,2
0.26451640784907154,1,5,cd,5,0.3,3,30,4
0.26108523860475347,1,5,cd,5,0.3,3,30,7
0.2589536789917064,1,5,cd,5,0.3,3,30,8
0.26939487359722464,1,5,cd,5,0.3,3,30,11
0.26182761025583806,1,5,cd,5,0.3,3,30,12
0.2570407499841481,1,5,cd,5,0.3,3,30,13
0.25770739700790624,1,5,cd,5,0.3,3,30,14
0.26894251294267923,1,5,cd,5,0.3,3,30,15
0.25480988186491454,1,5,cd,5,0.3,3,30,17
0.2634871364439825,1,5,cd,5,0.3,3,30,18
0.26076062173632064,1,5,cd,5,0.3,3,30,21
0.26178756284801724,1,5,cd,5,0.3,3,30,24
0.2587814983685481,1,5,cd,5,0.3,3,30,29
0.2688840726024997,1,5,cd,5,0.3,3,30,30
0.26747261960587854,1,5,cd,5,0.3,3,30,32
0.26854319490224354,1,5,cd,5,0.3,3,30,33
0.26586429443809,1,5,cd,5,0.3,3,30,34
0.26467982867851786,1,5,cd,5,0.3,3,30,35
0.26597396791770705,1,5,cd,5,0.3,3,30,36
0.26611679067115696,1,5,cd,5,0.3,3,30,37
0.2593854023224437,1,5,cd,5,0.3,3,30,43
0.26951178718382923,1,5,cd,5,0.3,3,30,44
0.25428321278602883,1,5,cd,5,0.3,3,30,49
0.26727168504624493,1,5,cd,5,0.3,3,50,1
0.26729136852366936,1,5,cd,5,0.3,3,50,2
0.26325135049267123,1,5,cd,5,0.3,3,50,4
0.2638273259703799,1,5,cd,5,0.3,3,50,5
0.2696181693358325,1,5,cd,5,0.3,3,50,6
0.2641174648358039,1,5,cd,5,0.3,3,50,7
0.25925021961638023,1,5,cd,5,0.3,3,50,8
0.26496376768105095,1,5,cd,5,0.3,3,50,9
0.2679239142904096,1,5,cd,5,0.3,3,50,10
0.2687929493691979,1,5,cd,5,0.3,3,50,11
0.25886166444670256,1,5,cd,5,0.3,3,50,12
0.2597123413912355,1,5,cd,5,0.3,3,50,13
0.2561983908072477,1,5,cd,5,0.3,3,50,14
0.2675539818384226,1,5,cd,5,0.3,3,50,16
0.2516139751429849,1,5,cd,5,0.3,3,50,17
0.2619236983325505,1,5,cd,5,0.3,3,50,18
0.2592535418369557,1,5,cd,5,0.3,3,50,21
0.2669385198359358,1,5,cd,5,0.3,3,50,22
0.25312916860823753,1,5,cd,5,0.3,3,50,24
0.26517334434896944,1,5,cd,5,0.3,3,50,27
0.2688344714728737,1,5,cd,5,0.3,3,50,29
0.26951868211584823,1,5,cd,5,0.3,3,50,30
0.26835400743864063,1,5,cd,5,0.3,3,50,32
0.26278696378918703,1,5,cd,5,0.3,3,50,33
0.2643486453469685,1,5,cd,5,0.3,3,50,34
0.26267166352376575,1,5,cd,5,0.3,3,50,35
0.2581780178231726,1,5,cd,5,0.3,3,50,36
0.26418762643728794,1,5,cd,5,0.3,3,50,37
0.26977450889152493,1,5,cd,5,0.3,3,50,39
0.26543641211336344,1,5,cd,5,0.3,3,50,42
0.2592189538884242,1,5,cd,5,0.3,3,50,43
0.2635702377019866,1,5,cd,5,0.3,3,50,44
0.2653434747301355,1,5,cd,5,0.3,3,50,48
0.25686475353712773,1,5,cd,5,0.3,3,50,49
0.26983769489795245,1,5,cd,5,0.3,3,50,50
0.2594874622956499,1,5,cd,5,0.5,2,30,2
0.2682526956204555,1,5,cd,5,0.5,2,30,3
0.2696146365728938,1,5,cd,5,0.5,2,30,6
0.25887349674516963,1,5,cd,5,0.5,2,30,7
0.26942893556644204,1,5,cd,5,0.5,2,30,9
0.26636300509414934,1,5,cd,5,0.5,2,30,10
0.2674559269847316,1,5,cd,5,0.5,2,30,11
0.25891320601979767,1,5,cd,5,0.5,2,30,12
0.26786465700165996,1,5,cd,5,0.5,2,30,13
0.26930429297808944,1,5,cd,5,0.5,2,30,14
0.26883121074365735,1,5,cd,5,0.5,2,30,15
0.26457509475866264,1,5,cd,5,0.5,2,30,16
0.26172323867879466,1,5,cd,5,0.5,2,30,17
0.2641474356484176,1,5,cd,5,0.5,2,30,18
0.2687348785437952,1,5,cd,5,0.5,2,30,20
0.26646080116611737,1,5,cd,5,0.5,2,30,22
0.25842848160353593,1,5,cd,5,0.5,2,30,23
0.26271268265911213,1,5,cd,5,0.5,2,30,24
0.26936365448104455,1,5,cd,5,0.5,2,30,25
0.26983722180766523,1,5,cd,5,0.5,2,30,28
0.26259857805492703,1,5,cd,5,0.5,2,30,30
0.2664141122808904,1,5,cd,5,0.5,2,30,31
0.2628077314743305,1,5,cd,5,0.5,2,30,32
0.2515888977401227,1,5,cd,5,0.5,2,30,33
0.25676993748463384,1,5,cd,5,0.5,2,30,34
0.2681822755521322,1,5,cd,5,0.5,2,30,35
0.2631987776745651,1,5,cd,5,0.5,2,30,36
0.2567504042402937,1,5,cd,5,0.5,2,30,37
0.2665144507815441,1,5,cd,5,0.5,2,30,38
0.2688406926262,1,5,cd,5,0.5,2,30,39
0.2650828792774767,1,5,cd,5,0.5,2,30,43
0.26886220701732483,1,5,cd,5,0.5,2,30,46
0.2639928852828233,1,5,cd,5,0.5,2,30,47
0.2581366387610148,1,5,cd,5,0.5,2,30,49
0.25610308975716556,1,5,cd,5,0.5,2,30,50
0.26720240601022877,1,5,cd,5,0.5,2,50,1
0.25649415938370806,1,5,cd,5,0.5,2,50,2
0.2696494533060837,1,5,cd,5,0.5,2,50,3
0.26576478791057156,1,5,cd,5,0.5,2,50,6
0.26751386917044584,1,5,cd,5,0.5,2,50,7
0.2668551531284883,1,5,cd,5,0.5,2,50,8
0.26256895261424973,1,5,cd,5,0.5,2,50,9
0.26177859843999707,1,5,cd,5,0.5,2,50,10
0.2670361968335439,1,5,cd,5,0.5,2,50,11
0.2624299172145603,1,5,cd,5,0.5,2,50,12
0.26041764188243016,1,5,cd,5,0.5,2,50,13
0.2660277520916716,1,5,cd,5,0.5,2,50,14
0.26434933679055145,1,5,cd,5,0.5,2,50,16
0.2543783796965147,1,5,cd,5,0.5,2,50,17
0.26354121659979807,1,5,cd,5,0.5,2,50,18
0.2578868358220079,1,5,cd,5,0.5,2,50,22
0.2560086609947452,1,5,cd,5,0.5,2,50,23
0.26350454891901887,1,5,cd,5,0.5,2,50,24
0.26810170497667835,1,5,cd,5,0.5,2,50,25
0.26557008395655296,1,5,cd,5,0.5,2,50,26
0.26859615333756975,1,5,cd,5,0.5,2,50,27
0.2670764354195831,1,5,cd,5,0.5,2,50,28
0.26016557515133054,1,5,cd,5,0.5,2,50,30
0.26313386607190303,1,5,cd,5,0.5,2,50,31
0.25781666933321673,1,5,cd,5,0.5,2,50,32
0.2541862707976419,1,5,cd,5,0.5,2,50,33
0.25519496762807664,1,5,cd,5,0.5,2,50,34
0.26996146831418627,1,5,cd,5,0.5,2,50,35
0.2613053259706115,1,5,cd,5,0.5,2,50,36
0.25630109963248393,1,5,cd,5,0.5,2,50,37
0.259036469350507,1,5,cd,5,0.5,2,50,38
0.2678065217154018,1,5,cd,5,0.5,2,50,39
0.26714939796033377,1,5,cd,5,0.5,2,50,40
0.26371210676212037,1,5,cd,5,0.5,2,50,43
0.2674412759177194,1,5,cd,5,0.5,2,50,44
0.26860460405615344,1,5,cd,5,0.5,2,50,45
0.26540197596303616,1,5,cd,5,0.5,2,50,46
0.26182570749204337,1,5,cd,5,0.5,2,50,47
0.26893958845969507,1,5,cd,5,0.5,2,50,48
0.26099662114395517,1,5,cd,5,0.5,2,50,49
0.2625182173709289,1,5,cd,5,0.5,2,50,50
0.26787118243645097,1,5,cd,5,0.5,3,30,1
0.25670602520534697,1,5,cd,5,0.5,3,30,2
0.26328721500319674,1,5,cd,5,0.5,3,30,3
0.265030086753121,1,5,cd,5,0.5,3,30,6
0.2607808785442752,1,5,cd,5,0.5,3,30,7
0.2677302219255154,1,5,cd,5,0.5,3,30,8
0.2671036878960622,1,5,cd,5,0.5,3,30,9
0.2617137917301456,1,5,cd,5,0.5,3,30,11
0.2526097232469624,1,5,cd,5,0.5,3,30,12
0.2644690486080612,1,5,cd,5,0.5,3,30,13
0.26802823190587355,1,5,cd,5,0.5,3,30,14
0.2652550031753926,1,5,cd,5,0.5,3,30,15
0.2638297386580406,1,5,cd,5,0.5,3,30,16
0.25929768987510277,1,5,cd,5,0.5,3,30,17
0.2618164699780943,1,5,cd,5,0.5,3,30,18
0.26850828104486996,1,5,cd,5,0.5,3,30,21
0.26410803428864416,1,5,cd,5,0.5,3,30,22
0.2571245852438101,1,5,cd,5,0.5,3,30,23
0.263388301451329,1,5,cd,5,0.5,3,30,24
0.2695709102826399,1,5,cd,5,0.5,3,30,27
0.2686717278582356,1,5,cd,5,0.5,3,30,30
0.26848706614430995,1,5,cd,5,0.5,3,30,31
0.26422737420665793,1,5,cd,5,0.5,3,30,32
0.2560779297980994,1,5,cd,5,0.5,3,30,33
0.26757189466593667,1,5,cd,5,0.5,3,30,34
0.26576645395538456,1,5,cd,5,0.5,3,30,35
0.26443456782484925,1,5,cd,5,0.5,3,30,36
0.2675383235086069,1,5,cd,5,0.5,3,30,37
0.26592749846192176,1,5,cd,5,0.5,3,30,38
0.2585769712063259,1,5,cd,5,0.5,3,30,43
0.2688832912560163,1,5,cd,5,0.5,3,30,44
0.2691353594853843,1,5,cd,5,0.5,3,30,46
0.2669223232013846,1,5,cd,5,0.5,3,30,47
0.25494225701803314,1,5,cd,5,0.5,3,30,49
0.2624625328619384,1,5,cd,5,0.5,3,30,50
0.26144482009275566,1,5,cd,5,0.5,3,50,1
0.2565378945089533,1,5,cd,5,0.5,3,50,2
0.2634913775026383,1,5,cd,5,0.5,3,50,3
0.2694626815667733,1,5,cd,5,0.5,3,50,4
0.26522774481851963,1,5,cd,5,0.5,3,50,5
0.26381553817788334,1,5,cd,5,0.5,3,50,6
0.2687702023993455,1,5,cd,5,0.5,3,50,7
0.2667510036601787,1,5,cd,5,0.5,3,50,8
0.266799063844251,1,5,cd,5,0.5,3,50,9
0.2661280006678751,1,5,cd,5,0.5,3,50,10
0.26593560394054494,1,5,cd,5,0.5,3,50,11
0.26146549947131137,1,5,cd,5,0.5,3,50,12
0.26014637126701595,1,5,cd,5,0.5,3,50,13
0.2658950711144277,1,5,cd,5,0.5,3,50,14
0.26945988012288585,1,5,cd,5,0.5,3,50,15
0.26579336950271415,1,5,cd,5,0.5,3,50,16
0.2598933753792281,1,5,cd,5,0.5,3,50,17
0.25978780832884246,1,5,cd,5,0.5,3,50,18
0.2597040693024087,1,5,cd,5,0.5,3,50,22
0.2651574272491585,1,5,cd,5,0.5,3,50,23
0.26560018223403387,1,5,cd,5,0.5,3,50,24
0.2634230530867863,1,5,cd,5,0.5,3,50,27
0.2694250414532652,1,5,cd,5,0.5,3,50,29
0.262244102401571,1,5,cd,5,0.5,3,50,30
0.2633482058325121,1,5,cd,5,0.5,3,50,31
0.26200328844967824,1,5,cd,5,0.5,3,50,32
0.2595284426840136,1,5,cd,5,0.5,3,50,33
0.25992556275626716,1,5,cd,5,0.5,3,50,34
0.26645015547747014,1,5,cd,5,0.5,3,50,35
